Instance                      Max Toggles   Total Toggles   Internal   Switching     Leakage       Total  Percentage    Cell
                              Input Pins    Output Pins     Power      Power         Power         Power  (%)           Name
----------------------------------------------------------------------------------------------------------------------------
U632                            4.195e+07       4.686e+07  0.0001091   3.723e-05   2.939e-05   0.0001757     0.01295    OAI22_X1
mul_E3_mult_16_U456             9.751e+07       4.837e+07  6.076e-05   8.988e-05   2.474e-05   0.0001754     0.01293    NOR2_X1
FE_RC_3_0                       3.817e+07       4.422e+07  8.881e-05   5.528e-05   3.128e-05   0.0001754     0.01293    AOI21_X1
U631                            4.157e+07       4.611e+07  0.0001076   3.795e-05   2.962e-05   0.0001752     0.01291    OAI22_X1
FE_RC_5_0                       6.425e+07       4.535e+07  8.297e-05   5.395e-05   3.771e-05   0.0001746     0.01287    AOI21_X1
U634                            4.044e+07       4.573e+07  0.0001126   3.916e-05   2.257e-05   0.0001743     0.01285    OAI22_X1
mul_E3_mult_16_U370             4.157e+07       4.157e+07  8.902e-05   4.734e-05   3.777e-05   0.0001741     0.01284    XNOR2_X1
mul_F0_mult_16_U322              5.82e+07        5.82e+07  5.752e-05   0.0001045    1.18e-05   0.0001738     0.01281    INV_X1
mul_E2_mult_16_U456             9.751e+07       4.913e+07  6.227e-05   8.749e-05   2.365e-05   0.0001734     0.01278    NOR2_X1
mul_F0_mult_16_U305             4.913e+07       4.913e+07  5.106e-05   0.0001048   1.752e-05   0.0001734     0.01278    INV_X1
mul_F1_mult_16_U413             2.683e+07       2.683e+07  7.049e-05   6.029e-05   4.246e-05   0.0001732     0.01277    XNOR2_X1
FE_RC_24_0                      3.704e+07       4.422e+07  9.094e-05   5.103e-05   3.112e-05   0.0001731     0.01276    AOI21_X1
mul_F1_mult_16_U411             2.683e+07       2.683e+07   7.05e-05   6.013e-05   4.246e-05   0.0001731     0.01276    XNOR2_X1
mul_F0_mult_16_U431             2.683e+07       2.683e+07   7.05e-05   6.002e-05   4.246e-05    0.000173     0.01275    XNOR2_X1
mul_F2_mult_16_U473             7.596e+07        3.25e+07  6.473e-05   6.722e-05    4.09e-05   0.0001728     0.01274    OAI21_X1
mul_F0_mult_16_U426             2.683e+07       2.683e+07  7.051e-05   5.985e-05   4.246e-05   0.0001728     0.01274    XNOR2_X1
mul_F0_mult_16_U430             2.683e+07       2.683e+07  7.051e-05   5.982e-05   4.246e-05   0.0001728     0.01274    XNOR2_X1
mul_F0_mult_16_U433             2.683e+07       2.683e+07  7.052e-05   5.948e-05   4.246e-05   0.0001725     0.01271    XNOR2_X1
mul_E2_mult_16_U416             2.683e+07       2.683e+07  7.053e-05   5.944e-05   4.246e-05   0.0001724     0.01271    XNOR2_X1
mul_E2_mult_16_U365             3.704e+07       3.099e+07  7.406e-05   6.011e-05   3.825e-05   0.0001724     0.01271    OAI22_X1
mul_F3_mult_16_U322             4.422e+07       4.649e+07  0.0001134   3.253e-05   2.621e-05   0.0001721     0.01269    AND2_X1
mul_F0_mult_16_U420             2.683e+07       2.683e+07  7.056e-05   5.866e-05   4.246e-05   0.0001717     0.01265    XNOR2_X1
mul_F1_mult_16_U423             2.683e+07       2.683e+07  7.054e-05   5.846e-05   4.246e-05   0.0001715     0.01264    XNOR2_X1
mul_F0_mult_16_U416             2.683e+07       2.683e+07  7.058e-05   5.834e-05   4.246e-05   0.0001714     0.01263    XNOR2_X1
mul_E2_mult_16_U420             2.683e+07       2.683e+07  7.059e-05   5.809e-05   4.246e-05   0.0001711     0.01261    XNOR2_X1
mul_F0_mult_16_U428             2.683e+07       2.683e+07  7.059e-05   5.808e-05   4.246e-05   0.0001711     0.01261    XNOR2_X1
mul_E3_mult_16_U420             2.683e+07       2.683e+07  6.376e-05   6.458e-05   4.232e-05   0.0001707     0.01258    XNOR2_X1
mul_E3_mult_16_U361             3.704e+07       3.099e+07  7.198e-05   5.955e-05   3.878e-05   0.0001703     0.01255    OAI22_X1
mul_F3_mult_16_U450             9.675e+07       4.837e+07  6.102e-05   8.542e-05    2.38e-05   0.0001702     0.01255    NOR2_X1
mul_E3_mult_16_U392             3.817e+07       3.817e+07  8.312e-05   4.899e-05   3.806e-05   0.0001702     0.01254    XNOR2_X1
mul_F3_mult_16_U471              5.82e+07        3.25e+07  6.268e-05   6.634e-05    4.08e-05   0.0001698     0.01252    OAI21_X1
mul_F2_mult_16_U418             2.683e+07       2.683e+07   6.39e-05   6.236e-05   4.232e-05   0.0001686     0.01243    XNOR2_X1
mul_E2_mult_16_U361             3.704e+07       3.099e+07  7.416e-05   5.573e-05   3.825e-05   0.0001681     0.01239    OAI22_X1
mul_F2_mult_16_U424             2.683e+07       2.683e+07  6.391e-05   6.177e-05   4.232e-05    0.000168     0.01238    XNOR2_X1
mul_F3_mult_16_U416             2.646e+07       2.646e+07  6.066e-05   6.467e-05   4.222e-05   0.0001675     0.01235    XNOR2_X1
mul_E3_mult_16_U481             3.704e+07       3.099e+07  7.587e-05    4.96e-05   4.146e-05   0.0001669      0.0123    OAI22_X1
mul_F2_mult_16_U427             2.683e+07       2.683e+07  6.398e-05   6.051e-05   4.232e-05   0.0001668      0.0123    XNOR2_X1
mul_F2_mult_16_U416             2.683e+07       2.683e+07  6.412e-05   5.863e-05   4.232e-05   0.0001651     0.01217    XNOR2_X1
mul_F2_mult_16_U420             2.683e+07       2.683e+07  6.413e-05   5.856e-05   4.232e-05    0.000165     0.01216    XNOR2_X1
mul_F2_mult_16_U429             2.683e+07       2.683e+07   6.41e-05   5.823e-05   4.232e-05   0.0001647     0.01214    XNOR2_X1
mul_F3_mult_16_U422             2.646e+07       2.646e+07  6.077e-05   6.143e-05   4.222e-05   0.0001644     0.01212    XNOR2_X1
mul_F3_mult_16_U418             2.646e+07       2.646e+07  6.079e-05   6.088e-05   4.222e-05   0.0001639     0.01208    XNOR2_X1
mul_F2_mult_16_U426             2.683e+07       2.683e+07   6.42e-05   5.699e-05   4.232e-05   0.0001635     0.01205    XNOR2_X1
U627                            3.817e+07       4.157e+07  9.973e-05   3.774e-05   2.585e-05   0.0001633     0.01204    OAI22_X1
U615                            3.741e+07       3.704e+07  0.0001077   2.996e-05   2.556e-05   0.0001632     0.01203    OAI22_X1
mul_E3_mult_16_U301             4.535e+07       4.535e+07  4.723e-05   9.803e-05   1.729e-05   0.0001626     0.01198    INV_X1
mul_F3_mult_16_U420             2.646e+07       2.646e+07  6.086e-05    5.88e-05   4.222e-05   0.0001619     0.01193    XNOR2_X1
mul_F3_mult_16_U412             2.646e+07       2.646e+07  6.088e-05   5.821e-05   4.222e-05   0.0001613     0.01189    XNOR2_X1
mul_F3_mult_16_U425             2.646e+07       2.646e+07  6.089e-05   5.778e-05   4.222e-05   0.0001609     0.01186    XNOR2_X1
mul_F3_mult_16_U424             2.646e+07       2.646e+07   6.09e-05   5.764e-05   4.222e-05   0.0001608     0.01185    XNOR2_X1
mul_F3_mult_16_U410             2.646e+07       2.646e+07   6.09e-05   5.754e-05   4.222e-05   0.0001607     0.01184    XNOR2_X1
mul_F2_mult_16_U477             3.704e+07       3.099e+07  7.582e-05   4.333e-05   4.146e-05   0.0001606     0.01184    OAI22_X1
mul_F1_mult_16_U306             4.384e+07       4.384e+07  4.673e-05   9.425e-05   1.787e-05   0.0001589     0.01171    INV_X1
mul_F3_mult_16_U427             2.646e+07       2.646e+07  6.097e-05   5.557e-05   4.222e-05   0.0001588      0.0117    XNOR2_X1
U680                            4.252e+07       4.214e+07  9.318e-05   3.955e-05   2.594e-05   0.0001587      0.0117    OAI21_X1
mul_F1_mult_16_U425             2.683e+07       2.683e+07  5.399e-05    6.15e-05   4.246e-05    0.000158     0.01164    XNOR2_X1
U638                            3.704e+07       4.082e+07  9.701e-05   3.365e-05   2.686e-05   0.0001575     0.01161    OAI22_X1
mul_F2_mult_16_U305              4.46e+07        4.46e+07  4.631e-05   9.304e-05   1.783e-05   0.0001572     0.01159    INV_X1
mul_F1_mult_16_U426             2.683e+07       2.683e+07  5.398e-05   6.046e-05   4.246e-05   0.0001569     0.01157    XNOR2_X1
U604                            6.425e+07       6.425e+07  6.117e-05   8.129e-05    1.38e-05   0.0001563     0.01152    INV_X1
U636                            3.439e+07       3.968e+07  9.745e-05   3.514e-05   2.345e-05    0.000156      0.0115    OAI22_X1
U637                            3.704e+07       4.006e+07  9.543e-05   3.293e-05   2.757e-05   0.0001559     0.01149    OAI22_X1
U628                            3.817e+07       4.044e+07  9.747e-05   3.292e-05   2.536e-05   0.0001557     0.01148    OAI22_X1
U635                            3.439e+07       4.044e+07  9.935e-05   3.178e-05   2.334e-05   0.0001545     0.01139    OAI22_X1
mul_F1_mult_16_U316             4.837e+07       4.837e+07  4.648e-05   9.546e-05   1.242e-05   0.0001544     0.01138    INV_X1
U688                            4.252e+07       4.214e+07  9.303e-05   3.535e-05   2.594e-05   0.0001543     0.01137    OAI21_X1
U682                            4.252e+07       4.214e+07  9.305e-05   3.451e-05   2.594e-05   0.0001535     0.01131    OAI21_X1
mul_F1_mult_16_U428             2.683e+07       2.683e+07  5.395e-05   5.691e-05   4.246e-05   0.0001533      0.0113    XNOR2_X1
U602                            6.614e+07       6.614e+07  6.297e-05   7.412e-05   1.577e-05   0.0001529     0.01127    INV_X1
mul_F3_mult_16_U310             4.006e+07       4.006e+07  4.495e-05   9.514e-05   1.234e-05   0.0001524     0.01124    INV_X1
U678                            4.252e+07       4.214e+07  9.297e-05   3.276e-05   2.594e-05   0.0001517     0.01118    OAI21_X1
mul_F0_mult_16_U321             4.837e+07       4.837e+07  4.655e-05   9.267e-05   1.242e-05   0.0001516     0.01118    INV_X1
mul_F2_mult_16_U313             4.762e+07       4.762e+07  4.578e-05   9.276e-05   1.226e-05   0.0001508     0.01112    INV_X1
U592                            6.727e+07       6.727e+07  6.399e-05   7.129e-05   1.531e-05   0.0001506      0.0111    INV_X1
mul_F1_mult_16_U326             4.422e+07       4.422e+07  4.401e-05   9.065e-05   1.527e-05   0.0001499     0.01105    INV_X1
U600                             6.16e+07        6.16e+07  5.869e-05   7.564e-05   1.454e-05   0.0001489     0.01097    INV_X1
mul_E2_mult_16_U322             4.611e+07       4.611e+07  4.523e-05   9.156e-05   1.172e-05   0.0001485     0.01095    INV_X1
mul_E3_mult_16_U319             4.611e+07       4.611e+07  5.197e-05    8.44e-05    1.18e-05   0.0001482     0.01092    INV_X1
mul_F1_mult_16_U313             4.611e+07       4.611e+07  5.217e-05   8.409e-05    1.18e-05   0.0001481     0.01091    INV_X1
U690                            3.949e+07       3.912e+07  8.657e-05   3.549e-05   2.589e-05    0.000148     0.01091    OAI21_X1
mul_F3_mult_16_U309             4.535e+07       4.535e+07  5.105e-05   8.481e-05   1.168e-05   0.0001475     0.01088    INV_X1
mul_F2_mult_16_U325             4.422e+07       4.422e+07  4.255e-05   8.917e-05   1.531e-05    0.000147     0.01084    INV_X1
mul_E2_mult_16_U318             4.611e+07       4.611e+07  5.169e-05   8.352e-05   1.172e-05   0.0001469     0.01083    INV_X1
mul_F2_mult_16_U310             2.268e+07       2.268e+07  6.862e-05   4.989e-05   2.812e-05   0.0001466     0.01081    MUX2_X1
mul_F2_mult_16_U491             4.875e+07       2.268e+07  4.754e-05   5.651e-05   4.103e-05   0.0001451     0.01069    OAI21_X1
mul_F0_mult_16_U331             4.422e+07       4.422e+07  4.442e-05   8.185e-05   1.527e-05   0.0001415     0.01043    INV_X1
U696                            3.723e+07       3.685e+07  8.145e-05   3.408e-05   2.594e-05   0.0001415     0.01043    OAI21_X1
mul_F3_mult_16_U320             4.422e+07       4.422e+07  4.265e-05   8.351e-05   1.527e-05   0.0001414     0.01042    INV_X1
U598                            6.085e+07       6.085e+07  5.841e-05   6.632e-05   1.481e-05   0.0001395     0.01029    INV_X1
mul_E3_mult_16_U322             4.611e+07       4.611e+07  4.569e-05   8.196e-05    1.18e-05   0.0001395     0.01028    INV_X1
U684                            3.723e+07       3.685e+07   8.15e-05   3.191e-05   2.589e-05   0.0001393     0.01027    OAI21_X1
mul_F0_mult_16_U478             7.483e+07       3.628e+07    7.5e-05   4.161e-05   2.243e-05    0.000139     0.01025    NAND3_X1
mul_F1_mult_16_U317             4.611e+07       4.611e+07  4.557e-05   8.115e-05    1.18e-05   0.0001385     0.01021    INV_X1
U686                            3.723e+07       3.685e+07  8.153e-05   3.102e-05   2.589e-05   0.0001384      0.0102    OAI21_X1
mul_E2_mult_16_U478             7.483e+07       3.628e+07  7.581e-05   3.952e-05   2.243e-05   0.0001378     0.01015    NAND3_X1
U694                            3.723e+07       3.685e+07  8.083e-05    3.07e-05   2.594e-05   0.0001375     0.01013    OAI21_X1
mul_E2_mult_16_U414             2.683e+07       2.683e+07   6.67e-05   3.174e-05    3.81e-05   0.0001365     0.01006    XNOR2_X1
mul_F3_mult_16_U489             4.837e+07       2.268e+07  4.793e-05   4.728e-05   4.115e-05   0.0001364     0.01005    OAI21_X1
mul_F3_mult_16_U313             4.535e+07       4.535e+07  4.491e-05    7.96e-05   1.168e-05   0.0001362     0.01004    INV_X1
U692                            3.723e+07       3.685e+07   8.13e-05   2.879e-05   2.594e-05    0.000136     0.01003    OAI21_X1
FE_RC_1_0                       3.704e+07       3.099e+07  6.843e-05   3.531e-05   3.226e-05    0.000136     0.01002    AOI21_X1
mul_F0_mult_16_U414             2.683e+07       2.683e+07   6.68e-05   3.015e-05    3.81e-05   0.0001351    0.009955    XNOR2_X1
mul_F2_mult_16_U472             1.002e+08       2.797e+07  7.088e-05   3.217e-05   3.197e-05    0.000135    0.009953    AOI222_X1
mul_F1_mult_16_U490             4.875e+07       2.268e+07  4.754e-05   4.573e-05   4.097e-05   0.0001342    0.009895    OAI21_X1
U683                            4.063e+07       4.252e+07  5.426e-05   5.098e-05   2.832e-05   0.0001336    0.009845    NAND2_X1
FE_RC_2_0                       3.704e+07       3.099e+07  6.642e-05   3.445e-05   3.215e-05    0.000133    0.009805    AOI21_X1
mul_E3_mult_16_U478             7.483e+07       3.628e+07  6.929e-05   4.053e-05   2.205e-05   0.0001319     0.00972    NAND3_X1
U681                            4.063e+07       4.252e+07  5.424e-05   4.912e-05   2.832e-05   0.0001317    0.009707    NAND2_X1
U679                            4.063e+07       4.252e+07  5.416e-05   4.874e-05   2.832e-05   0.0001312    0.009672    NAND2_X1
mul_E3_mult_16_U306             3.401e+07       3.401e+07   3.54e-05   7.776e-05   1.803e-05   0.0001312     0.00967    INV_X1
U689                            4.063e+07       4.252e+07  5.418e-05   4.658e-05   2.832e-05   0.0001291    0.009514    NAND2_X1
add_F2_add_16_U2                3.704e+07       2.343e+07  5.954e-05   4.282e-05   2.494e-05   0.0001273    0.009383    AND2_X1
mul_E3_mult_16_U414             2.683e+07       2.683e+07  5.835e-05    3.02e-05   3.806e-05   0.0001266    0.009333    XNOR2_X1
U625                            2.646e+07       3.099e+07  7.552e-05   2.453e-05   2.556e-05   0.0001256    0.009259    OAI22_X1
U623                            2.683e+07       3.099e+07  7.506e-05   2.434e-05    2.58e-05   0.0001252    0.009229    OAI22_X1
mul_F3_mult_16_U311             4.006e+07       4.006e+07  3.956e-05   7.286e-05   1.234e-05   0.0001248    0.009197    INV_X1
U626                            2.683e+07       3.023e+07  7.357e-05   2.491e-05    2.56e-05   0.0001241    0.009146    OAI22_X1
U691                            3.836e+07       3.949e+07  5.057e-05   4.492e-05   2.843e-05   0.0001239    0.009133    NAND2_X1
U687                            3.609e+07       3.723e+07  4.792e-05   4.616e-05   2.843e-05   0.0001225     0.00903    NAND2_X1
U624                            2.683e+07        2.91e+07   7.08e-05    2.54e-05   2.536e-05   0.0001216     0.00896    OAI22_X1
U695                            3.534e+07       3.723e+07  4.628e-05   4.296e-05   2.832e-05   0.0001176    0.008666    NAND2_X1
U685                            3.609e+07       3.723e+07   4.79e-05    4.08e-05   2.843e-05   0.0001171    0.008634    NAND2_X1
U693                            3.534e+07       3.723e+07  4.778e-05   4.088e-05   2.832e-05    0.000117    0.008623    NAND2_X1
U697                            3.534e+07       3.723e+07  4.764e-05   4.033e-05   2.832e-05   0.0001163    0.008572    NAND2_X1
mul_E3_mult_16_U329             3.099e+07       3.099e+07  2.954e-05   7.261e-05   1.157e-05   0.0001137    0.008382    INV_X1
mul_F2_mult_16_U306             2.797e+07       2.797e+07  2.915e-05   6.409e-05   1.833e-05   0.0001116    0.008224    INV_X1
mul_E3_mult_16_U493             6.463e+07       6.047e+06  8.986e-06   8.511e-05   9.398e-06   0.0001035    0.007629    NAND2_X1
mul_E2_mult_16_U493               6.5e+07       6.047e+06  9.044e-06   8.426e-05   9.283e-06   0.0001026    0.007562    NAND2_X1
mul_F3_mult_16_U487             6.425e+07       6.047e+06  8.994e-06    8.32e-05   9.424e-06   0.0001016    0.007491    NAND2_X1
mul_F1_mult_16_U488               6.5e+07       6.047e+06  9.051e-06   8.284e-05   9.283e-06   0.0001012    0.007458    NAND2_X1
mul_F2_mult_16_U489             6.463e+07       6.047e+06   8.98e-06   8.168e-05   9.398e-06   0.0001001    0.007376    NAND2_X1
mul_E2_mult_16_U331             3.099e+07       3.099e+07  3.098e-05    5.67e-05   1.164e-05   9.932e-05    0.007321    INV_X1
mul_F0_mult_16_U493               6.5e+07       6.047e+06  9.045e-06   8.095e-05   9.283e-06   9.928e-05    0.007318    NAND2_X1
mul_E3_mult_16_U315             7.483e+07       2.268e+07  5.581e-05   1.518e-05   2.207e-05   9.306e-05     0.00686    AND2_X1
mul_F2_mult_16_U311             7.483e+07       2.268e+07  5.577e-05   1.518e-05   2.207e-05   9.303e-05    0.006857    AND2_X1
U616                            3.741e+07       3.741e+07   3.59e-05   4.057e-05   1.454e-05     9.1e-05    0.006708    INV_X1
mul_E3_mult_16_U475             8.995e+07        1.89e+07  4.384e-05    2.12e-05    2.57e-05   9.074e-05    0.006689    AOI222_X1
mul_E3_mult_16_U305              1.89e+07        1.89e+07   1.94e-05   4.225e-05    1.86e-05   8.025e-05    0.005915    INV_X1
mul_F1_mult_16_U335             3.704e+07       3.704e+07  6.067e-05           0   1.951e-05   8.019e-05    0.005911    NOR2_X1
mul_F2_mult_16_U483             3.817e+07       8.314e+06  1.754e-05   1.983e-05   4.103e-05   7.841e-05    0.005779    OAI21_X1
mul_F1_mult_16_U482             3.817e+07       8.314e+06  1.752e-05   1.861e-05   4.085e-05   7.699e-05    0.005675    OAI21_X1
mul_F3_mult_16_U481             3.779e+07       8.314e+06   1.75e-05   1.735e-05   4.127e-05   7.613e-05    0.005611    OAI21_X1
